customer_id,age,gender,trip_type,destination,past_bookings,booking_complete
5242,57,Male,OneWay,New York,0,0
5243,64,Female,OneWay,Tokyo,0,1
5244,59,Female,OneWay,Delhi,2,1
5245,18,Male,OneWay,New York,3,0
5246,46,Male,RoundTrip,Tokyo,2,0
5247,67,Female,RoundTrip,Paris,4,0
5248,51,Male,RoundTrip,Delhi,1,0
5249,68,Female,RoundTrip,Paris,2,0
5250,30,Female,OneWay,Delhi,2,0
5251,18,Male,RoundTrip,Tokyo,1,0
5252,51,Male,MultiCity,New York,0,0
5253,46,Male,OneWay,Delhi,4,0
5254,65,Female,OneWay,New York,2,0
5255,64,Female,MultiCity,Paris,2,0
5256,30,Female,RoundTrip,Paris,0,0
5257,65,Female,OneWay,Tokyo,4,1
5258,66,Female,RoundTrip,Tokyo,1,0
5259,46,Female,RoundTrip,London,1,1
5260,56,Male,OneWay,London,3,0
5261,41,Female,RoundTrip,Tokyo,4,0
5262,43,Female,MultiCity,Paris,4,0
5263,34,Female,OneWay,New York,2,1
5264,24,Female,OneWay,Tokyo,3,0
5265,30,Male,RoundTrip,New York,1,1
5266,22,Female,OneWay,London,4,0
5267,43,Male,RoundTrip,New York,4,0
5268,66,Male,OneWay,Tokyo,0,0
5269,20,Female,RoundTrip,Paris,1,1
5270,24,Female,OneWay,Tokyo,0,1
5271,66,Male,RoundTrip,Delhi,3,0
5272,56,Male,RoundTrip,Delhi,4,1
5273,18,Female,RoundTrip,Delhi,3,1
5274,66,Male,RoundTrip,Paris,0,0
5275,34,Female,OneWay,Tokyo,1,0
5276,60,Female,RoundTrip,Delhi,4,0
5277,42,Male,RoundTrip,Tokyo,1,0
5278,20,Female,RoundTrip,London,3,1
5279,32,Female,RoundTrip,Delhi,2,0
5280,46,Female,RoundTrip,Delhi,1,1
5281,60,Male,OneWay,Paris,1,1
5282,49,Male,RoundTrip,Tokyo,1,1
5283,43,Male,RoundTrip,Paris,4,0
5284,33,Female,RoundTrip,Paris,3,0
5285,42,Male,RoundTrip,Tokyo,3,0
5286,45,Male,RoundTrip,London,4,1
5287,26,Male,RoundTrip,Tokyo,1,0
5288,18,Female,OneWay,London,1,0
5289,46,Female,RoundTrip,Paris,2,0
5290,39,Male,RoundTrip,London,1,0
5291,33,Male,RoundTrip,London,0,0
5292,58,Male,OneWay,London,1,0
5293,68,Female,MultiCity,Delhi,2,0
5294,61,Male,RoundTrip,Delhi,0,1
5295,68,Female,MultiCity,Paris,2,0
5296,58,Female,RoundTrip,Tokyo,2,1
5297,24,Female,RoundTrip,London,3,0
5298,31,Male,RoundTrip,Delhi,4,1
5299,46,Male,RoundTrip,Tokyo,2,1
5300,36,Female,RoundTrip,London,1,1
5301,36,Female,RoundTrip,Tokyo,3,0
5302,19,Female,RoundTrip,New York,0,1
5303,58,Female,RoundTrip,London,4,0
5304,62,Male,RoundTrip,Tokyo,3,0
5305,32,Male,RoundTrip,London,2,0
5306,20,Female,OneWay,London,3,0
5307,28,Female,RoundTrip,New York,1,0
5308,63,Female,OneWay,Tokyo,1,0
5309,47,Male,OneWay,Paris,1,1
5310,57,Female,RoundTrip,Delhi,4,0
5311,35,Male,RoundTrip,London,3,0
5312,68,Female,RoundTrip,London,3,0
5313,65,Male,RoundTrip,London,2,0
5314,19,Male,RoundTrip,London,0,0
5315,49,Female,RoundTrip,Delhi,1,0
5316,25,Male,RoundTrip,Paris,0,1
5317,39,Male,OneWay,New York,0,1
5318,23,Male,RoundTrip,Paris,1,0
5319,29,Male,OneWay,Delhi,1,0
5320,64,Female,RoundTrip,Tokyo,2,0
5321,57,Female,OneWay,New York,4,0
5322,53,Female,RoundTrip,New York,1,0
5323,32,Female,RoundTrip,Tokyo,0,0
5324,45,Female,MultiCity,London,2,0
5325,69,Male,OneWay,Delhi,3,0
5326,66,Male,RoundTrip,Tokyo,2,0
5327,62,Male,RoundTrip,Paris,1,1
5328,35,Male,OneWay,Paris,1,1
5329,19,Female,OneWay,Tokyo,4,1
5330,30,Female,RoundTrip,Delhi,2,1
5331,62,Male,RoundTrip,New York,1,0
5332,32,Female,OneWay,New York,0,1
5333,37,Male,RoundTrip,London,0,0
5334,46,Male,OneWay,Delhi,2,1
5335,59,Female,RoundTrip,Paris,4,1
5336,46,Female,MultiCity,Paris,2,0
5337,20,Female,OneWay,London,4,0
5338,36,Female,OneWay,Paris,0,0
5339,20,Female,RoundTrip,London,1,0
5340,31,Female,RoundTrip,London,3,1
5341,57,Female,RoundTrip,Tokyo,1,1
5342,21,Male,OneWay,New York,0,0
5343,69,Female,OneWay,Delhi,0,0
5344,28,Male,RoundTrip,Delhi,1,0
5345,48,Male,OneWay,New York,1,1
5346,60,Female,OneWay,Delhi,0,1
5347,49,Male,RoundTrip,Paris,1,0
5348,44,Female,RoundTrip,Paris,3,0
5349,47,Male,OneWay,Delhi,3,1
5350,60,Male,RoundTrip,Tokyo,2,0
5351,19,Male,OneWay,Delhi,3,1
5352,66,Female,RoundTrip,London,0,0
5353,26,Male,MultiCity,London,0,0
5354,45,Male,RoundTrip,New York,2,0
5355,48,Male,RoundTrip,Paris,4,0
5356,51,Female,RoundTrip,Tokyo,2,0
5357,32,Male,RoundTrip,Delhi,4,0
5358,65,Female,RoundTrip,London,4,1
5359,42,Male,RoundTrip,Paris,1,1
5360,53,Male,MultiCity,Paris,3,0
5361,25,Male,MultiCity,Tokyo,4,0
5362,26,Female,RoundTrip,Tokyo,1,0
5363,54,Male,OneWay,Tokyo,2,0
5364,65,Male,RoundTrip,Tokyo,2,0
5365,62,Male,OneWay,London,4,1
5366,56,Male,OneWay,Tokyo,1,1
5367,49,Female,RoundTrip,Paris,0,0
5368,69,Male,OneWay,Paris,3,1
5369,34,Male,OneWay,Delhi,4,1
5370,52,Male,RoundTrip,Paris,0,1
5371,54,Male,MultiCity,Paris,3,0
5372,36,Female,MultiCity,London,0,1
5373,61,Male,RoundTrip,Paris,1,0
5374,46,Male,OneWay,New York,4,0
5375,24,Female,MultiCity,Paris,0,0
5376,45,Male,RoundTrip,Delhi,0,0
5377,26,Male,RoundTrip,Delhi,0,0
5378,45,Male,RoundTrip,Tokyo,4,0
5379,23,Female,OneWay,London,1,1
5380,46,Male,OneWay,Delhi,1,1
5381,34,Female,RoundTrip,New York,0,1
5382,33,Female,MultiCity,New York,1,0
5383,40,Female,OneWay,Tokyo,3,1
5384,48,Female,OneWay,London,1,0
5385,20,Female,RoundTrip,London,0,0
5386,38,Female,RoundTrip,Paris,3,0
5387,43,Female,OneWay,New York,4,1
5388,53,Male,RoundTrip,New York,2,0
5389,59,Male,OneWay,New York,1,1
5390,54,Female,OneWay,New York,3,1
5391,39,Female,RoundTrip,Delhi,2,1
5392,59,Female,OneWay,London,4,1
5393,29,Female,RoundTrip,Paris,2,0
5394,59,Female,RoundTrip,Delhi,4,1
5395,30,Female,RoundTrip,London,0,1
5396,28,Male,RoundTrip,Tokyo,0,1
5397,33,Male,RoundTrip,New York,4,1
5398,25,Female,OneWay,Paris,2,1
5399,57,Female,OneWay,London,1,0
5400,57,Female,RoundTrip,Tokyo,2,1
5401,62,Male,OneWay,New York,2,0
5402,19,Female,RoundTrip,Tokyo,1,0
5403,47,Male,RoundTrip,Tokyo,2,0
5404,47,Male,OneWay,Delhi,2,0
5405,29,Male,OneWay,Tokyo,3,0
5406,27,Female,OneWay,Delhi,4,1
5407,61,Female,RoundTrip,Delhi,0,1
5408,28,Male,OneWay,Tokyo,4,0
5409,32,Male,OneWay,London,2,0
5410,33,Male,MultiCity,Tokyo,1,1
5411,34,Male,RoundTrip,Tokyo,1,0
5412,43,Female,RoundTrip,London,0,0
5413,19,Male,OneWay,New York,0,0
5414,67,Female,MultiCity,Paris,0,1
5415,29,Male,RoundTrip,New York,1,0
5416,68,Female,RoundTrip,Tokyo,2,1
5417,43,Male,RoundTrip,New York,0,0
5418,40,Female,RoundTrip,Paris,0,0
5419,35,Female,RoundTrip,New York,1,0
5420,49,Female,RoundTrip,Paris,2,0
5421,66,Male,RoundTrip,New York,0,0
5422,55,Female,RoundTrip,Delhi,2,0
5423,64,Male,RoundTrip,Tokyo,3,0
5424,20,Female,RoundTrip,Paris,0,0
5425,55,Female,RoundTrip,Tokyo,0,1
5426,20,Male,MultiCity,Delhi,1,1
5427,47,Female,RoundTrip,New York,3,1
5428,18,Female,OneWay,Tokyo,3,1
5429,47,Male,RoundTrip,New York,3,0
5430,62,Female,MultiCity,New York,4,0
5431,49,Female,RoundTrip,Tokyo,1,0
5432,45,Female,RoundTrip,Paris,1,0
5433,38,Female,RoundTrip,Paris,0,0
5434,63,Male,OneWay,Tokyo,1,1
5435,30,Female,RoundTrip,Paris,0,1
5436,44,Female,RoundTrip,London,0,0
5437,53,Female,RoundTrip,New York,4,0
5438,24,Female,OneWay,Tokyo,1,0
5439,39,Female,RoundTrip,Delhi,1,1
5440,27,Female,RoundTrip,Tokyo,4,0
5441,56,Female,RoundTrip,Tokyo,4,0
5442,32,Female,RoundTrip,New York,1,1
5443,32,Male,OneWay,Delhi,1,1
5444,21,Male,RoundTrip,New York,0,0
5445,49,Male,RoundTrip,Paris,2,0
5446,40,Male,OneWay,Tokyo,0,0
5447,23,Female,OneWay,New York,3,1
5448,41,Female,RoundTrip,London,3,0
5449,37,Male,OneWay,Tokyo,2,1
5450,54,Male,RoundTrip,Paris,4,0
5451,37,Male,RoundTrip,New York,3,0
5452,29,Female,MultiCity,New York,4,1
5453,50,Female,MultiCity,London,4,0
5454,45,Male,RoundTrip,Paris,0,0
5455,25,Male,RoundTrip,London,4,0
5456,18,Male,RoundTrip,Tokyo,2,1
5457,54,Male,RoundTrip,Delhi,0,0
5458,39,Male,RoundTrip,New York,2,0
5459,23,Female,RoundTrip,London,4,0
5460,38,Male,MultiCity,New York,3,0
5461,49,Female,OneWay,New York,4,1
5462,52,Male,RoundTrip,London,2,0
5463,32,Male,RoundTrip,New York,1,0
5464,22,Female,RoundTrip,Paris,1,0
5465,63,Male,RoundTrip,Paris,3,1
5466,67,Female,RoundTrip,Delhi,2,0
5467,65,Female,OneWay,Paris,3,1
5468,23,Male,RoundTrip,London,0,0
5469,42,Male,OneWay,Paris,4,0
5470,63,Female,OneWay,Delhi,0,0
5471,57,Female,RoundTrip,Tokyo,1,0
5472,46,Male,RoundTrip,Tokyo,4,0
5473,24,Female,OneWay,London,0,0
5474,57,Male,MultiCity,Delhi,1,0
5475,30,Female,OneWay,Paris,0,1
5476,55,Male,RoundTrip,Delhi,4,1
5477,35,Female,RoundTrip,New York,0,0
5478,19,Female,RoundTrip,Delhi,4,0
5479,25,Male,MultiCity,Paris,0,1
5480,28,Female,OneWay,London,3,0
5481,50,Female,OneWay,New York,0,1
5482,55,Female,RoundTrip,Delhi,0,0
5483,65,Female,OneWay,Tokyo,3,1
5484,44,Female,RoundTrip,Paris,1,0
5485,37,Female,RoundTrip,London,4,0
5486,29,Female,RoundTrip,Paris,2,0
5487,60,Male,MultiCity,Delhi,1,0
5488,48,Female,OneWay,London,4,0
5489,44,Female,RoundTrip,Tokyo,0,0
5490,49,Male,OneWay,New York,1,0
5491,27,Female,RoundTrip,Delhi,0,0
5492,20,Female,RoundTrip,London,1,0
5493,62,Male,RoundTrip,New York,1,0
5494,44,Female,RoundTrip,London,2,0
5495,52,Female,RoundTrip,Delhi,3,0
5496,48,Male,RoundTrip,London,1,0
5497,32,Male,OneWay,Tokyo,0,1
5498,33,Female,RoundTrip,London,2,1
5499,30,Female,OneWay,Delhi,1,0
5500,66,Male,RoundTrip,London,3,0
5501,52,Female,OneWay,New York,0,0
5502,69,Male,OneWay,New York,2,0
5503,28,Male,OneWay,Paris,4,0
5504,38,Male,RoundTrip,Paris,3,0
5505,68,Female,OneWay,Tokyo,4,0
5506,28,Male,RoundTrip,New York,4,0
5507,47,Male,OneWay,Paris,2,0
5508,65,Male,RoundTrip,London,2,0
5509,52,Female,RoundTrip,Tokyo,2,0
5510,39,Female,RoundTrip,Delhi,4,0
5511,55,Female,OneWay,Paris,0,0
5512,48,Male,RoundTrip,Paris,2,0
5513,31,Female,MultiCity,New York,3,0
5514,41,Female,MultiCity,Tokyo,2,0
5515,67,Male,OneWay,New York,2,1
5516,66,Male,RoundTrip,New York,2,0
5517,49,Female,OneWay,Tokyo,4,0
5518,53,Female,RoundTrip,London,0,0
5519,49,Male,RoundTrip,Paris,2,0
5520,32,Female,MultiCity,New York,4,1
5521,60,Male,MultiCity,Paris,3,1
5522,52,Male,MultiCity,Tokyo,0,0
5523,20,Female,RoundTrip,London,4,0
5524,33,Female,RoundTrip,Delhi,1,0
5525,22,Female,RoundTrip,London,3,1
5526,38,Female,RoundTrip,Tokyo,3,1
5527,27,Male,RoundTrip,London,1,0
5528,36,Female,RoundTrip,Delhi,4,0
5529,42,Female,OneWay,New York,4,1
5530,21,Female,OneWay,London,3,0
5531,46,Male,OneWay,Tokyo,4,0
5532,36,Female,OneWay,London,1,0
5533,60,Female,RoundTrip,Delhi,4,0
5534,19,Male,RoundTrip,Tokyo,3,1
5535,27,Male,OneWay,London,4,1
5536,60,Male,RoundTrip,Tokyo,0,0
5537,42,Male,RoundTrip,Delhi,1,0
5538,37,Male,RoundTrip,New York,1,0
5539,65,Female,RoundTrip,Delhi,2,0
5540,36,Male,OneWay,New York,4,0
5541,40,Male,OneWay,Paris,1,0
5542,41,Male,MultiCity,Delhi,4,1
5543,28,Male,RoundTrip,New York,0,0
5544,63,Male,RoundTrip,Paris,3,0
5545,51,Male,OneWay,Paris,3,0
5546,45,Male,RoundTrip,Paris,2,0
5547,22,Male,RoundTrip,Tokyo,2,0
5548,22,Female,MultiCity,Delhi,1,0
5549,68,Female,OneWay,Delhi,1,0
5550,38,Female,MultiCity,Delhi,1,0
5551,29,Male,RoundTrip,Delhi,0,0
5552,67,Male,RoundTrip,Tokyo,2,0
5553,21,Male,OneWay,Delhi,2,0
5554,66,Female,RoundTrip,New York,3,0
5555,59,Male,OneWay,Paris,2,0
5556,37,Male,RoundTrip,Tokyo,2,0
5557,55,Male,OneWay,Tokyo,0,0
5558,42,Female,OneWay,Delhi,1,0
5559,31,Female,RoundTrip,Paris,0,0
5560,28,Male,RoundTrip,New York,4,0
5561,49,Female,OneWay,Paris,3,0
5562,28,Male,OneWay,London,3,0
5563,35,Male,RoundTrip,Paris,3,0
5564,44,Female,OneWay,New York,1,1
5565,35,Female,RoundTrip,New York,1,0
5566,40,Female,RoundTrip,New York,1,1
5567,28,Female,RoundTrip,Tokyo,3,0
5568,38,Male,MultiCity,Tokyo,3,0
5569,61,Male,RoundTrip,London,3,1
5570,22,Female,RoundTrip,Paris,4,1
5571,40,Female,OneWay,Delhi,4,0
5572,58,Male,RoundTrip,London,3,0
5573,42,Male,RoundTrip,Delhi,1,0
5574,58,Male,RoundTrip,Delhi,1,1
5575,27,Male,OneWay,London,4,0
5576,39,Female,RoundTrip,Paris,4,0
5577,36,Female,OneWay,Delhi,3,0
5578,18,Female,OneWay,Tokyo,3,0
5579,24,Male,OneWay,Tokyo,1,1
5580,21,Male,OneWay,London,2,1
5581,18,Female,RoundTrip,Delhi,1,0
5582,32,Female,RoundTrip,London,1,0
5583,57,Female,OneWay,Tokyo,3,1
5584,29,Male,MultiCity,London,2,0
5585,39,Female,RoundTrip,Delhi,2,0
5586,39,Male,RoundTrip,Delhi,3,0
5587,67,Female,RoundTrip,Tokyo,0,0
5588,64,Female,RoundTrip,New York,3,1
5589,34,Female,RoundTrip,New York,4,0
5590,46,Male,RoundTrip,Paris,2,0
5591,63,Male,RoundTrip,Tokyo,3,1
5592,31,Male,RoundTrip,Paris,1,0
5593,67,Male,RoundTrip,Tokyo,1,0
5594,37,Male,OneWay,Delhi,1,1
5595,67,Male,OneWay,Tokyo,3,0
5596,65,Female,MultiCity,London,0,0
5597,50,Male,RoundTrip,Paris,4,0
5598,60,Female,RoundTrip,Tokyo,1,0
5599,32,Male,MultiCity,Paris,3,1
5600,29,Female,OneWay,Tokyo,0,0
5601,57,Female,RoundTrip,New York,2,1
5602,37,Male,RoundTrip,Paris,2,0
5603,47,Female,RoundTrip,Delhi,4,1
5604,55,Male,RoundTrip,Delhi,3,0
5605,20,Male,RoundTrip,Tokyo,3,0
5606,45,Male,MultiCity,Delhi,1,1
5607,43,Male,RoundTrip,Delhi,0,0
5608,47,Female,OneWay,Paris,4,0
5609,30,Male,OneWay,Tokyo,0,1
5610,30,Female,OneWay,Paris,4,1
5611,19,Female,OneWay,Tokyo,3,1
5612,54,Female,MultiCity,Delhi,3,0
5613,66,Male,RoundTrip,Tokyo,4,0
5614,55,Female,MultiCity,Tokyo,0,0
5615,19,Male,OneWay,London,2,0
5616,53,Female,RoundTrip,Tokyo,2,0
5617,43,Male,OneWay,London,1,0
5618,28,Male,OneWay,Paris,1,0
5619,25,Male,MultiCity,London,0,0
5620,61,Male,RoundTrip,Paris,3,0
5621,57,Female,RoundTrip,Tokyo,0,0
5622,60,Female,RoundTrip,Paris,4,1
5623,39,Male,RoundTrip,Delhi,2,0
5624,37,Female,RoundTrip,Tokyo,1,0
5625,25,Male,RoundTrip,London,0,0
5626,46,Male,OneWay,New York,0,0
5627,57,Female,RoundTrip,Tokyo,4,0
5628,43,Male,RoundTrip,Delhi,3,0
5629,47,Male,RoundTrip,Paris,3,0
5630,34,Male,RoundTrip,London,2,1
5631,37,Male,RoundTrip,London,1,0
5632,69,Male,RoundTrip,Delhi,3,0
5633,33,Female,RoundTrip,Delhi,3,0
5634,63,Female,RoundTrip,Tokyo,3,1
5635,60,Female,RoundTrip,New York,0,0
5636,24,Male,RoundTrip,New York,3,1
5637,33,Male,RoundTrip,Paris,4,1
5638,62,Male,RoundTrip,London,2,0
5639,64,Male,RoundTrip,Tokyo,3,0
5640,65,Male,OneWay,London,1,0
5641,44,Male,OneWay,Tokyo,0,0
5642,40,Female,RoundTrip,Delhi,4,0
5643,41,Male,RoundTrip,Paris,2,1
5644,26,Female,OneWay,Delhi,0,0
5645,52,Male,RoundTrip,London,4,0
5646,68,Female,OneWay,Paris,0,0
5647,37,Male,MultiCity,Tokyo,2,0
5648,54,Female,OneWay,Tokyo,2,1
5649,59,Female,OneWay,Paris,3,0
5650,34,Male,OneWay,Delhi,1,0
5651,64,Male,OneWay,Paris,3,0
5652,48,Female,OneWay,Delhi,0,1
5653,25,Male,OneWay,Paris,3,0
5654,32,Male,OneWay,Delhi,2,0
5655,48,Male,RoundTrip,New York,2,1
5656,47,Female,RoundTrip,Paris,2,1
5657,63,Male,OneWay,Delhi,3,0
5658,37,Female,RoundTrip,London,4,0
5659,56,Female,OneWay,London,3,1
5660,29,Male,MultiCity,Paris,3,1
5661,66,Female,OneWay,Paris,3,0
5662,34,Male,MultiCity,Tokyo,3,0
5663,59,Male,OneWay,Delhi,2,0
5664,47,Female,RoundTrip,Paris,1,0
5665,46,Female,OneWay,London,3,0
5666,36,Female,RoundTrip,London,3,0
5667,63,Female,RoundTrip,London,1,1
5668,28,Female,RoundTrip,Delhi,3,0
5669,51,Male,RoundTrip,New York,1,1
5670,67,Female,RoundTrip,Paris,2,0
5671,24,Male,RoundTrip,New York,4,0
5672,61,Male,OneWay,Delhi,3,0
5673,51,Female,OneWay,Paris,4,0
5674,37,Female,RoundTrip,Tokyo,3,0
5675,67,Female,RoundTrip,Paris,0,0
5676,55,Female,OneWay,Paris,0,1
5677,41,Female,OneWay,Paris,2,0
5678,27,Male,MultiCity,Paris,4,1
5679,49,Male,RoundTrip,Paris,4,1
5680,69,Male,OneWay,Delhi,1,1
5681,32,Female,RoundTrip,Paris,1,0
5682,54,Female,OneWay,Delhi,3,1
5683,37,Male,RoundTrip,Paris,1,0
5684,20,Female,RoundTrip,Paris,1,1
5685,54,Female,RoundTrip,Delhi,4,0
5686,57,Female,RoundTrip,Paris,0,0
5687,25,Male,RoundTrip,London,4,1
5688,57,Female,OneWay,Paris,1,0
5689,61,Male,OneWay,Tokyo,3,0
5690,40,Female,RoundTrip,Delhi,0,0
5691,57,Female,RoundTrip,Paris,1,0
5692,28,Male,RoundTrip,Paris,1,1
5693,63,Female,MultiCity,Delhi,3,0
5694,25,Female,RoundTrip,New York,3,1
5695,46,Female,RoundTrip,London,1,0
5696,47,Male,RoundTrip,London,1,0
5697,27,Female,OneWay,Paris,4,0
5698,56,Female,RoundTrip,Delhi,2,0
5699,45,Female,RoundTrip,Tokyo,3,1
5700,66,Female,OneWay,Paris,3,1
5701,53,Female,OneWay,London,4,0
5702,30,Male,OneWay,Paris,0,0
5703,49,Male,RoundTrip,Delhi,0,0
5704,53,Female,RoundTrip,Tokyo,0,0
5705,54,Female,MultiCity,New York,3,1
5706,43,Male,OneWay,Tokyo,2,1
5707,39,Female,RoundTrip,Paris,2,0
5708,21,Female,RoundTrip,London,4,1
5709,48,Female,RoundTrip,Delhi,0,0
5710,35,Female,RoundTrip,Paris,0,0
5711,55,Female,OneWay,New York,1,1
5712,41,Female,MultiCity,Delhi,4,0
5713,40,Female,RoundTrip,Delhi,4,0
5714,39,Female,RoundTrip,Delhi,3,0
5715,19,Male,OneWay,Paris,3,0
5716,48,Male,RoundTrip,New York,4,0
5717,28,Female,MultiCity,Paris,2,0
5718,45,Female,OneWay,Delhi,4,0
5719,63,Female,MultiCity,Delhi,2,0
5720,49,Female,RoundTrip,London,3,0
5721,22,Male,RoundTrip,Tokyo,4,0
5722,55,Male,RoundTrip,Paris,2,0
5723,27,Male,RoundTrip,New York,1,1
5724,57,Male,RoundTrip,Delhi,1,1
5725,63,Female,MultiCity,Paris,4,0
5726,41,Female,OneWay,Tokyo,0,1
5727,52,Female,OneWay,Paris,4,0
5728,61,Male,RoundTrip,Tokyo,3,0
5729,65,Female,OneWay,Paris,3,0
5730,40,Female,OneWay,London,1,0
5731,34,Male,RoundTrip,Paris,2,0
5732,18,Male,MultiCity,London,1,0
5733,48,Male,RoundTrip,Tokyo,2,0
5734,48,Male,RoundTrip,Delhi,4,0
5735,59,Male,RoundTrip,Delhi,0,0
5736,59,Female,OneWay,Paris,3,0
5737,51,Female,OneWay,New York,4,0
5738,26,Male,RoundTrip,Paris,1,0
5739,39,Female,RoundTrip,London,4,0
5740,30,Female,RoundTrip,London,0,1
5741,42,Female,RoundTrip,Tokyo,2,0
5742,65,Female,RoundTrip,Paris,0,0
5743,35,Male,RoundTrip,Tokyo,1,0
5744,68,Female,RoundTrip,New York,0,1
5745,29,Female,OneWay,Delhi,3,0
5746,57,Female,RoundTrip,Delhi,0,0
5747,34,Male,OneWay,Paris,4,0
5748,32,Female,RoundTrip,Tokyo,2,0
5749,59,Male,RoundTrip,Tokyo,3,0
5750,32,Male,RoundTrip,New York,3,0
5751,32,Male,RoundTrip,Tokyo,3,0
5752,56,Male,RoundTrip,London,1,0
5753,30,Female,OneWay,London,1,0
5754,34,Male,MultiCity,London,4,1
5755,49,Male,RoundTrip,Paris,2,0
5756,26,Male,RoundTrip,London,0,1
5757,57,Male,MultiCity,London,4,1
5758,37,Male,RoundTrip,Delhi,1,1
5759,43,Female,OneWay,Paris,4,1
5760,44,Male,MultiCity,London,2,0
5761,38,Female,MultiCity,New York,4,1
5762,35,Female,RoundTrip,London,3,0
5763,30,Male,RoundTrip,Paris,0,1
5764,33,Female,RoundTrip,Tokyo,1,0
5765,26,Female,OneWay,Delhi,1,0
5766,29,Female,MultiCity,Delhi,2,1
5767,61,Male,OneWay,Paris,2,0
5768,55,Male,OneWay,London,2,1
5769,36,Male,OneWay,New York,1,0
5770,24,Male,OneWay,London,3,0
5771,52,Male,OneWay,London,0,0
5772,65,Male,OneWay,New York,2,0
5773,35,Male,RoundTrip,Delhi,1,1
5774,33,Female,RoundTrip,London,3,1
5775,56,Female,OneWay,Tokyo,2,1
5776,21,Male,RoundTrip,Tokyo,2,1
5777,42,Female,RoundTrip,Paris,0,0
5778,49,Male,OneWay,Paris,0,0
5779,57,Male,OneWay,New York,4,0
5780,30,Male,MultiCity,New York,2,0
5781,62,Female,RoundTrip,Paris,4,0
5782,34,Male,OneWay,London,1,0
5783,66,Male,RoundTrip,Delhi,0,0
5784,54,Male,MultiCity,Tokyo,3,0
5785,23,Male,RoundTrip,New York,2,0
5786,36,Female,OneWay,Paris,2,0
5787,30,Male,OneWay,Tokyo,4,1
5788,43,Female,RoundTrip,New York,0,0
5789,31,Female,MultiCity,New York,4,0
5790,48,Male,OneWay,London,2,1
5791,21,Male,RoundTrip,New York,0,0
5792,56,Female,RoundTrip,Delhi,2,0
5793,25,Female,RoundTrip,New York,0,1
5794,42,Female,RoundTrip,Delhi,2,0
5795,30,Female,OneWay,London,3,0
5796,49,Male,MultiCity,Delhi,4,0
5797,55,Female,RoundTrip,Tokyo,0,0
5798,55,Female,RoundTrip,New York,4,0
5799,45,Female,RoundTrip,Paris,0,0
5800,47,Female,RoundTrip,Paris,0,1
5801,20,Male,RoundTrip,Delhi,0,0
5802,45,Male,RoundTrip,London,2,0
5803,20,Male,RoundTrip,Delhi,1,0
5804,62,Female,OneWay,Delhi,2,1
5805,51,Female,OneWay,Delhi,1,0
5806,33,Male,RoundTrip,Tokyo,2,0
5807,39,Male,OneWay,Tokyo,1,0
5808,49,Female,OneWay,Delhi,0,0
5809,55,Male,OneWay,London,0,0
5810,25,Female,RoundTrip,New York,1,0
5811,25,Female,OneWay,Paris,1,0
5812,23,Female,OneWay,Tokyo,4,0
5813,31,Female,RoundTrip,New York,0,0
5814,49,Female,RoundTrip,Tokyo,2,0
5815,52,Female,MultiCity,Tokyo,4,0
5816,27,Male,OneWay,Tokyo,1,0
5817,20,Male,MultiCity,Delhi,2,1
5818,29,Male,OneWay,Delhi,3,0
5819,66,Female,OneWay,Tokyo,3,1
5820,48,Male,RoundTrip,Tokyo,3,0
5821,46,Female,RoundTrip,Paris,2,0
5822,22,Female,MultiCity,New York,1,1
5823,69,Female,RoundTrip,New York,2,0
5824,42,Female,RoundTrip,London,4,0
5825,58,Male,OneWay,London,4,0
5826,48,Male,OneWay,London,3,0
5827,38,Male,RoundTrip,Delhi,1,1
5828,37,Female,RoundTrip,Delhi,4,0
5829,56,Male,RoundTrip,Paris,0,1
5830,39,Male,RoundTrip,Delhi,0,1
5831,21,Male,OneWay,London,3,0
5832,30,Female,RoundTrip,Tokyo,3,0
5833,62,Male,OneWay,London,3,0
5834,59,Female,OneWay,Paris,4,0
5835,67,Male,OneWay,Tokyo,1,0
5836,66,Female,RoundTrip,Delhi,3,0
5837,37,Male,RoundTrip,Tokyo,2,0
5838,69,Male,RoundTrip,Paris,3,0
5839,30,Male,RoundTrip,Delhi,4,0
5840,34,Female,OneWay,New York,1,0
5841,53,Male,RoundTrip,London,3,0
5842,50,Male,OneWay,London,0,1
5843,18,Female,RoundTrip,Paris,3,1
5844,32,Female,RoundTrip,Paris,3,0
5845,30,Female,MultiCity,London,1,1
5846,34,Female,RoundTrip,Tokyo,2,0
5847,41,Male,RoundTrip,New York,3,1
5848,25,Male,RoundTrip,New York,3,0
5849,67,Female,RoundTrip,Paris,4,0
5850,44,Male,OneWay,Paris,1,0
5851,62,Female,RoundTrip,Tokyo,4,0
5852,40,Male,RoundTrip,Paris,3,1
5853,63,Female,RoundTrip,New York,3,0
5854,25,Male,MultiCity,London,0,0
5855,25,Female,RoundTrip,New York,4,0
5856,43,Female,RoundTrip,Tokyo,1,0
5857,64,Male,RoundTrip,London,3,0
5858,30,Male,RoundTrip,London,0,1
5859,56,Male,RoundTrip,New York,0,0
5860,54,Female,RoundTrip,London,2,0
5861,66,Male,RoundTrip,London,1,1
5862,45,Female,RoundTrip,Paris,0,0
5863,42,Male,RoundTrip,London,1,0
5864,33,Male,MultiCity,Tokyo,3,0
5865,19,Female,OneWay,London,2,0
5866,35,Female,RoundTrip,Paris,1,0
